Id,SalePrice
2735,131349.07984114095
2736,146418.75143995963
2737,124547.60630011157
2738,131523.76297084548
2739,158595.39896675092
2740,133130.79352861329
2741,148353.60780292036
2742,151900.69002471498
2743,150357.9199097223
2744,164393.65256583152
2745,137071.6029832203
2746,138520.90663775752
2747,136809.57508439614
2748,121037.63958754648
2749,132760.7076347072
2750,133275.00415431365
2751,131915.5727063856
2752,185665.9542589877
2753,153358.92809928913
2754,204754.95983414503
2755,140454.95861158747
2756,97071.1530162491
2757,70104.09499706188
2758,85198.33258834669
2759,160907.6522101249
2760,133410.51491751094
2761,147085.05289988467
2762,136649.99064672267
2763,179385.86237286255
2764,141326.28777485856
2765,275449.0963243649
2766,129538.91213852285
2767,93662.09192346348
2768,133420.18374221606
2769,125942.51892230437
2770,141198.82639530217
2771,114956.47341393192
2772,115538.07379041717
2773,165544.34239554012
2774,133151.71620411894
2775,117729.8668055681
2776,134202.54939773455
2777,148217.6534672105
2778,112388.69698991772
2779,117320.95938278602
2780,104155.60754404627
2781,99526.97061772832
2782,98411.86790627807
2783,102914.23982601163
2784,127071.53784244454
2785,137562.22346664933
2786,59158.243756734664
2787,119770.85165265793
2788,70579.17454886706
2789,179154.62094875704
2790,106106.50313282375
2791,114054.88558364878
2792,64508.21929433109
2793,150289.9828450532
2794,101371.85222460613
2795,129023.65886825765
2796,105929.35980160916
2797,182244.7959024275
2798,114844.27141734224
2799,124311.63567210722
2800,48492.82421408762
2801,111282.22934889451
2802,132845.63056195888
2803,150757.13726052217
2804,121570.22750476061
2805,96838.33447374139
2806,84406.39189638269
2807,162404.7952255046
2808,164225.20313720076
2809,132328.96708318606
2810,135235.30922969588
2811,159235.57230428155
2812,157944.41893073634
2813,146277.2196814438
2814,148137.59124540788
2815,99744.926772348
2816,255472.7377484214
2817,160413.8681939345
2818,131841.60337646725
2819,174456.7656386575
2820,140514.169581803
2821,106996.74445975568
2822,188044.09846319747
2823,263676.9470975931
2824,177678.417616313
2825,141272.63439262722
2826,132916.9127976631
2827,137335.88127275193
2828,209386.4100527287
2829,216405.57754831665
2830,222819.6182683079
2831,175156.68730577582
2832,237754.16899171405
2833,288323.92105441674
2834,214049.78869434938
2835,221089.84615924302
2836,190259.97006476004
2837,163700.06683011068
2838,141684.92537857263
2839,175853.2024399836
2840,199753.34764783437
2841,202903.32049775246
2842,225371.62519608886
2843,148919.50374516958
2844,171161.7436772088
2845,122992.6604626279
2846,206971.19447842723
2847,206792.15763237805
2848,202048.41350018303
2849,204629.09652588304
2850,279078.6752952093
2851,204583.53730439386
2852,235607.54398743444
2853,238919.755911378
2854,140304.80480485273
2855,203071.94469667744
2856,197942.15516831362
2857,186773.20788422262
2858,197701.9105462409
2859,129702.97308184559
2860,127187.67500053871
2861,117176.17326478788
2862,185337.48535452818
2863,118321.80631264487
2864,244690.01542320123
2865,138547.02639017883
2866,132948.05576682958
2867,95511.4342069526
2868,103495.3375750811
2869,111956.0248309599
2870,131007.3209634092
2871,81076.9733846094
2872,62953.24537630765
2873,101199.12350459083
2874,139648.18871743037
2875,117532.1410482457
2876,166708.81964774014
2877,140025.60874987565
2878,173182.73867425756
2879,135584.70959130392
2880,105449.6959071441
2881,148889.82217476383
2882,171396.16107566925
2883,201401.6237949445
2884,191762.84151158578
2885,193780.301977667
2886,241733.03717024045
2887,86299.57142275204
2888,138423.32800971522
2889,53951.63521101284
2890,83718.14840166962
2891,145198.72217957256
2892,70444.8344638162
2893,71409.61994997218
2894,74471.42732971376
2895,308892.9740856867
2896,292743.8334990236
2897,191682.2489753869
2898,143100.88217075786
2899,203720.1225124714
2900,168877.72237185645
2901,193117.5175998847
2902,187419.85430489964
2903,338454.2093005902
2904,358638.27120164863
2905,91149.51393167338
2906,201235.9700725684
2907,113457.7175861643
2908,137324.8030336235
2909,137461.3220055973
2910,77861.24858274717
2911,74560.52173206027
2912,145434.11760920004
2913,77456.84691308659
2914,71630.71081133095
2915,81966.20247135428
2916,72138.99288368369
2917,154981.28499110267
2918,116437.95992950082
2919,214203.73453334227
